IL,XL,X,Y,Z_CONFORM,Z_POLY,DIST
58,51,461762.0,7317123.7,1819.10,1441.68,0.0
59,51,462762.0,7317123.7,1738.18,1440.60,0.0
60,51,463762.0,7317123.7,1644.76,1442.28,0.0
61,51,464762.0,7317123.7,1815.93,1445.75,0.0
62,51,465762.0,7317123.7,1721.95,1450.10,315.0
63,51,466762.0,7317123.7,1801.62,1454.44,1315.0
64,51,467762.0,7317123.7,1877.19,1458.00,2315.0
65,51,468762.0,7317123.7,1968.78,1460.04,3315.0
66,51,469762.0,7317123.7,2015.58,1459.97,4315.0
67,51,470762.0,7317123.7,2085.98,1457.23,5315.0
68,51,471762.0,7317123.7,2124.32,1451.45,6315.0
69,51,472762.0,7317123.7,2337.73,1442.29,7315.0
70,51,473762.0,7317123.7,2211.48,1429.58,8315.0
71,51,474762.0,7317123.7,2246.42,1413.19,9315.0
72,51,475762.0,7317123.7,2276.13,1393.11,10315.0
73,51,476762.0,7317123.7,2322.12,1369.37,11315.0
74,51,477762.0,7317123.7,2324.69,1342.11,12315.0
75,51,478762.0,7317123.7,2353.18,1311.47,13315.0
76,51,479762.0,7317123.7,2353.97,1279.08,14315.0
77,51,480762.0,7317123.7,2541.56,1245.80,15315.0
78,51,481762.0,7317123.7,2423.06,1210.72,16315.0
79,51,482762.0,7317123.7,2392.26,1172.72,17315.0
80,51,483762.0,7317123.7,2507.09,1130.61,18315.0
81,51,484762.0,7317123.7,2292.70,1085.77,27516.1
82,51,485762.0,7317123.7,2230.45,1043.23,28515.6
83,51,486762.0,7317123.7,2264.75,1006.49,29515.1
84,51,487762.0,7317123.7,2003.48,978.22,30514.7
85,51,488762.0,7317123.7,1940.63,960.29,31514.3
86,51,489762.0,7317123.7,1863.85,953.77,32513.9
87,51,490762.0,7317123.7,1828.84,958.88,33513.5
88,51,491762.0,7317123.7,1766.15,975.08,34513.2
89,51,492762.0,7317123.7,1734.57,1000.99,35512.8
90,51,493762.0,7317123.7,1710.81,1034.43,36512.5
91,51,494762.0,7317123.7,1858.73,1072.42,37512.2
92,51,495762.0,7317123.7,1673.89,1111.16,38511.9
93,51,496762.0,7317123.7,1666.66,1146.09,39511.6
94,51,497762.0,7317123.7,1624.44,1171.79,40511.4
95,51,498762.0,7317123.7,1596.58,1182.09,41511.1
96,51,499762.0,7317123.7,1519.61,1182.38,42510.9
97,51,500762.0,7317123.7,1463.68,1182.59,43510.6
98,51,501762.0,7317123.7,1407.73,1182.75,44510.4
99,51,502762.0,7317123.7,1528.40,1182.86,45510.2
100,51,503762.0,7317123.7,1385.49,1182.95,46510.0
0,52,403762.0,7318123.7,4370.74,3991.97,46540.0
1,52,404762.0,7318123.7,4540.28,3991.89,45540.8
2,52,405762.0,7318123.7,4709.36,3991.77,44541.6
3,52,406762.0,7318123.7,4911.87,3991.62,43542.5
4,52,407762.0,7318123.7,5057.20,3991.41,42543.5
5,52,408762.0,7318123.7,5152.10,3991.12,41544.4
6,52,409762.0,7318123.7,5267.25,3990.75,40545.4
7,52,410762.0,7318123.7,5490.80,3990.24,39546.5
8,52,411762.0,7318123.7,5406.97,3989.58,38547.6
9,52,412762.0,7318123.7,5543.42,3988.72,37548.8
10,52,413762.0,7318123.7,5559.96,3987.59,36550.0
11,52,414762.0,7318123.7,5153.69,3986.15,35551.2
12,52,415762.0,7318123.7,4721.92,3984.31,34552.6
13,52,416762.0,7318123.7,4577.49,3981.97,33554.0
14,52,417762.0,7318123.7,4731.36,3979.02,32555.5
15,52,418762.0,7318123.7,4936.40,3975.35,31557.1
16,52,419762.0,7318123.7,4954.40,3980.70,30558.8
17,52,420762.0,7318123.7,5028.32,4000.30,29560.6
18,52,421762.0,7318123.7,5010.96,4027.72,28562.4
19,52,422762.0,7318123.7,4801.20,4057.34,27564.4
20,52,423762.0,7318123.7,4448.28,4084.27,26566.6
21,52,424762.0,7318123.7,4135.32,4104.43,25568.9
22,52,425762.0,7318123.7,3946.87,4114.50,24571.3
23,52,426762.0,7318123.7,3753.34,4111.97,23574.0
24,52,427762.0,7318123.7,3444.58,4095.09,22576.8
25,52,428762.0,7318123.7,3340.62,4062.92,21579.9
26,52,429762.0,7318123.7,3223.74,4015.33,20583.2
27,52,430762.0,7318123.7,3126.92,3953.02,19586.8
28,52,431762.0,7318123.7,3023.16,3877.49,18590.7
29,52,432762.0,7318123.7,2958.67,3791.10,17595.0
30,52,433762.0,7318123.7,2965.57,3697.07,19453.8
31,52,434762.0,7318123.7,2774.21,3599.10,18453.8
32,52,435762.0,7318123.7,2657.90,3498.00,17453.8
33,52,436762.0,7318123.7,2586.69,3393.55,16453.8
34,52,437762.0,7318123.7,2515.98,3285.71,15453.8
35,52,438762.0,7318123.7,2473.95,3174.75,14453.8
36,52,439762.0,7318123.7,2428.61,3061.39,13453.8
37,52,440762.0,7318123.7,2598.26,2946.54,12453.8
38,52,441762.0,7318123.7,2662.55,2830.90,11453.8
39,52,442762.0,7318123.7,2730.93,2715.28,10453.8
40,52,443762.0,7318123.7,2931.71,2600.51,9453.8
41,52,444762.0,7318123.7,3178.59,2487.53,8453.8
42,52,445762.0,7318123.7,3286.03,2377.25,7453.8
43,52,446762.0,7318123.7,3201.80,2270.62,6453.8
44,52,447762.0,7318123.7,3023.31,2168.58,5453.8
45,52,448762.0,7318123.7,2893.21,2071.96,4453.8
46,52,449762.0,7318123.7,2575.58,1981.57,3453.8
47,52,450762.0,7318123.7,2319.99,1898.06,2453.8
48,52,451762.0,7318123.7,2374.79,1822.02,1453.8
49,52,452762.0,7318123.7,2729.96,1753.84,453.8
50,52,453762.0,7318123.7,3073.21,1693.79,0.0
51,52,454762.0,7318123.7,3007.41,1641.93,0.0
52,52,455762.0,7318123.7,2835.22,1598.20,0.0
53,52,456762.0,7318123.7,2896.24,1562.33,0.0
54,52,457762.0,7318123.7,2661.82,1533.93,0.0
55,52,458762.0,7318123.7,2546.41,1512.41,0.0
56,52,459762.0,7318123.7,2460.35,1497.12,0.0
57,52,460762.0,7318123.7,2331.18,1487.25,0.0
58,52,461762.0,7318123.7,2150.32,1481.97,0.0
59,52,462762.0,7318123.7,2006.48,1480.33,0.0
60,52,463762.0,7318123.7,1863.94,1481.41,0.0
61,52,464762.0,7318123.7,1914.89,1484.26,0.0
62,52,465762.0,7318123.7,1837.27,1487.98,315.0
63,52,466762.0,7318123.7,1810.53,1491.70,1315.0
64,52,467762.0,7318123.7,1884.97,1494.65,2315.0
65,52,468762.0,7318123.7,1954.49,1496.09,3315.0
66,52,469762.0,7318123.7,2018.46,1495.43,4315.0
67,52,470762.0,7318123.7,2076.49,1492.14,5315.0
68,52,471762.0,7318123.7,2128.43,1485.84,6315.0
69,52,472762.0,7318123.7,2198.20,1476.20,7315.0
70,52,473762.0,7318123.7,2214.28,1463.03,8315.0
71,52,474762.0,7318123.7,2248.71,1446.24,9315.0
72,52,475762.0,7318123.7,2277.97,1425.78,10315.0
73,52,476762.0,7318123.7,2302.56,1401.72,11315.0
74,52,477762.0,7318123.7,2322.97,1374.15,12315.0
75,52,478762.0,7318123.7,2339.71,1343.26,13315.0
76,52,479762.0,7318123.7,2354.64,1310.58,14315.0
77,52,480762.0,7318123.7,2438.99,1277.04,15315.0
78,52,481762.0,7318123.7,2455.34,1241.67,16315.0
79,52,482762.0,7318123.7,2444.39,1203.45,17315.0
80,52,483762.0,7318123.7,2494.71,1161.17,18315.0
81,52,484762.0,7318123.7,2344.65,1116.22,27564.4
82,52,485762.0,7318123.7,2262.32,1073.60,28562.4
83,52,486762.0,7318123.7,2161.49,1036.79,29560.6
84,52,487762.0,7318123.7,2003.20,1008.46,30558.8
85,52,488762.0,7318123.7,1925.95,990.49,31557.1
86,52,489762.0,7318123.7,1860.66,983.92,32555.5
87,52,490762.0,7318123.7,1807.48,989.01,33554.0
88,52,491762.0,7318123.7,1765.83,1005.19,34552.6
89,52,492762.0,7318123.7,1734.23,1031.07,35551.2
90,52,493762.0,7318123.7,1710.48,1064.49,36550.0
91,52,494762.0,7318123.7,1715.43,1102.48,37548.8
92,52,495762.0,7318123.7,1673.55,1141.21,38547.6
93,52,496762.0,7318123.7,1651.93,1176.13,39546.5
94,52,497762.0,7318123.7,1621.20,1201.83,40545.4
95,52,498762.0,7318123.7,1575.21,1212.12,41544.4
96,52,499762.0,7318123.7,1519.27,1212.41,42543.5
97,52,500762.0,7318123.7,1463.33,1212.62,43542.5
98,52,501762.0,7318123.7,1512.61,1212.77,44541.6
99,52,502762.0,7318123.7,1615.69,1212.89,45540.8
100,52,503762.0,7318123.7,1591.74,1212.97,46540.0
0,53,403762.0,7319123.7,4589.77,4021.99,46589.9
1,53,404762.0,7319123.7,4856.48,4021.91,45591.8
2,53,405762.0,7319123.7,5042.34,4021.80,44593.7
3,53,406762.0,7319123.7,5285.11,4021.65,43595.6
4,53,407762.0,7319123.7,5423.02,4021.44,42597.7
5,53,408762.0,7319123.7,5588.87,4021.16,41599.9
6,53,409762.0,7319123.7,5453.75,4020.79,40602.2
7,53,410762.0,7319123.7,5291.86,4020.30,39604.5
8,53,411762.0,7319123.7,5292.66,4019.65,38607.0
9,53,412762.0,7319123.7,5417.53,4018.80,37609.6
10,53,413762.0,7319123.7,5532.40,4017.69,36612.3
11,53,414762.0,7319123.7,5344.70,4016.27,35615.2
12,53,415762.0,7319123.7,5023.31,4014.46,34618.2
13,53,416762.0,7319123.7,4988.45,4012.16,33621.4
14,53,417762.0,7319123.7,4959.45,4009.27,32624.8
15,53,418762.0,7319123.7,4915.00,4005.66,31628.3
16,53,419762.0,7319123.7,4994.07,4011.09,30632.1
17,53,420762.0,7319123.7,5018.27,4030.79,29636.1
18,53,421762.0,7319123.7,4825.24,4058.33,28640.3
19,53,422762.0,7319123.7,4567.59,4088.08,27644.8
20,53,423762.0,7319123.7,4171.73,4115.19,26649.6
21,53,424762.0,7319123.7,3985.23,4135.55,25654.8
22,53,425762.0,7319123.7,3761.99,4145.86,24660.3
23,53,426762.0,7319123.7,3452.02,4143.61,23666.2
24,53,427762.0,7319123.7,3293.76,4127.06,22672.5
25,53,428762.0,7319123.7,3266.82,4095.26,21679.4
26,53,429762.0,7319123.7,3138.92,4048.10,20686.8
27,53,430762.0,7319123.7,3056.37,3986.28,19694.8
28,53,431762.0,7319123.7,2919.43,3911.30,18703.6
29,53,432762.0,7319123.7,2955.21,3825.53,17713.2
30,53,433762.0,7319123.7,2849.96,3732.17,19453.8
31,53,434762.0,7319123.7,2772.62,3634.97,18453.8
32,53,435762.0,7319123.7,2557.98,3534.76,17453.8
33,53,436762.0,7319123.7,2521.94,3431.26,16453.8
34,53,437762.0,7319123.7,2439.00,3324.42,15453.8
35,53,438762.0,7319123.7,2410.01,3214.43,14453.8
36,53,439762.0,7319123.7,2289.70,3102.07,13453.8
37,53,440762.0,7319123.7,2310.94,2988.23,12453.8
38,53,441762.0,7319123.7,2493.84,2873.63,11453.8
39,53,442762.0,7319123.7,2599.18,2759.02,10453.8
40,53,443762.0,7319123.7,2675.69,2645.27,9453.8
41,53,444762.0,7319123.7,2967.64,2533.26,8453.8
42,53,445762.0,7319123.7,3125.06,2423.93,7453.8
43,53,446762.0,7319123.7,3218.47,2318.18,6453.8
44,53,447762.0,7319123.7,3091.52,2216.93,5453.8
45,53,448762.0,7319123.7,2901.99,2121.00,4453.8
46,53,449762.0,7319123.7,2835.24,2031.20,3453.8
47,53,450762.0,7319123.7,2763.66,1948.17,2453.8
48,53,451762.0,7319123.7,2709.73,1872.48,1453.8
49,53,452762.0,7319123.7,2955.02,1804.51,453.8
50,53,453762.0,7319123.7,3079.87,1744.53,0.0
51,53,454762.0,7319123.7,2915.57,1692.60,0.0
52,53,455762.0,7319123.7,2754.48,1648.66,0.0
53,53,456762.0,7319123.7,2730.04,1612.44,0.0
54,53,457762.0,7319123.7,2879.93,1583.56,0.0
55,53,458762.0,7319123.7,3013.43,1561.45,0.0
56,53,459762.0,7319123.7,2854.82,1545.47,0.0
57,53,460762.0,7319123.7,2731.29,1534.81,0.0
58,53,461762.0,7319123.7,2508.24,1528.64,0.0
59,53,462762.0,7319123.7,2345.63,1526.07,0.0
60,53,463762.0,7319123.7,2103.85,1526.16,0.0
61,53,464762.0,7319123.7,1999.38,1528.01,0.0
62,53,465762.0,7319123.7,2051.15,1530.70,315.0
63,53,466762.0,7319123.7,2023.22,1533.40,1315.0
64,53,467762.0,7319123.7,1897.68,1535.32,2315.0
65,53,468762.0,7319123.7,1965.49,1535.78,3315.0
66,53,469762.0,7319123.7,2027.88,1534.16,4315.0
67,53,470762.0,7319123.7,2084.48,1529.98,5315.0
68,53,471762.0,7319123.7,2135.13,1522.81,6315.0
69,53,472762.0,7319123.7,2179.87,1512.39,7315.0
70,53,473762.0,7319123.7,2218.87,1498.48,8315.0
71,53,474762.0,7319123.7,2271.86,1481.02,9315.0
72,53,475762.0,7319123.7,2280.99,1459.94,10315.0
73,53,476762.0,7319123.7,2304.97,1435.33,11315.0
74,53,477762.0,7319123.7,2324.87,1407.27,12315.0
75,53,478762.0,7319123.7,2341.19,1375.95,13315.0
76,53,479762.0,7319123.7,2355.75,1342.86,14315.0
77,53,480762.0,7319123.7,2369.65,1308.90,15315.0
78,53,481762.0,7319123.7,2477.00,1273.15,16315.0
79,53,482762.0,7319123.7,2559.08,1234.61,17315.0
80,53,483762.0,7319123.7,2492.26,1192.09,18315.0
81,53,484762.0,7319123.7,2459.07,1146.96,27644.8
82,53,485762.0,7319123.7,2283.39,1104.21,28640.3
83,53,486762.0,7319123.7,2091.19,1067.28,29636.1
84,53,487762.0,7319123.7,2002.96,1038.85,30632.1
85,53,488762.0,7319123.7,1925.67,1020.80,31628.3
86,53,489762.0,7319123.7,1860.36,1014.17,32624.8
87,53,490762.0,7319123.7,1807.16,1019.20,33621.4
88,53,491762.0,7319123.7,1765.50,1035.34,34618.2
89,53,492762.0,7319123.7,1753.31,1061.19,35615.2
90,53,493762.0,7319123.7,1710.14,1094.59,36612.3
91,53,494762.0,7319123.7,1691.19,1132.56,37609.6
92,53,495762.0,7319123.7,1673.21,1171.28,38607.0
93,53,496762.0,7319123.7,1651.58,1206.19,39604.5
94,53,497762.0,7319123.7,1620.87,1231.87,40602.2
95,53,498762.0,7319123.7,1574.86,1242.16,41599.9
96,53,499762.0,7319123.7,1518.93,1242.44,42597.7
97,53,500762.0,7319123.7,1661.12,1242.65,43595.6
98,53,501762.0,7319123.7,1709.66,1242.80,44593.7
99,53,502762.0,7319123.7,1681.32,1242.91,45591.8
100,53,503762.0,7319123.7,1810.77,1242.99,46589.9
0,54,403762.0,7320123.7,4860.89,4052.02,46659.7
1,54,404762.0,7320123.7,5173.62,4051.94,45663.0
2,54,405762.0,7320123.7,5291.80,4051.83,44666.4
3,54,406762.0,7320123.7,5651.99,4051.68,43669.9
4,54,407762.0,7320123.7,5704.21,4051.48,42673.6
5,54,408762.0,7320123.7,5878.25,4051.21,41677.4
6,54,409762.0,7320123.7,5593.15,4050.84,40681.4
7,54,410762.0,7320123.7,5073.14,4050.36,39685.6
8,54,411762.0,7320123.7,5180.60,4049.73,38690.0
9,54,412762.0,7320123.7,5349.33,4048.90,37694.7
10,54,413762.0,7320123.7,5496.66,4047.82,36699.5
11,54,414762.0,7320123.7,5540.25,4046.44,35704.6
12,54,415762.0,7320123.7,5248.13,4044.67,34709.9
13,54,416762.0,7320123.7,5286.98,4042.42,33715.6
14,54,417762.0,7320123.7,5133.55,4039.60,32721.5
15,54,418762.0,7320123.7,5018.91,4036.07,31727.8
16,54,419762.0,7320123.7,4988.78,4041.62,30734.5
17,54,420762.0,7320123.7,4990.77,4061.45,29741.5
18,54,421762.0,7320123.7,4664.20,4089.14,28749.0
19,54,422762.0,7320123.7,4476.76,4119.09,27757.0
20,54,423762.0,7320123.7,3987.05,4146.43,26765.5
21,54,424762.0,7320123.7,3864.25,4167.08,25774.6
22,54,425762.0,7320123.7,3593.23,4177.72,24784.3
23,54,426762.0,7320123.7,3343.92,4175.85,23794.7
24,54,427762.0,7320123.7,3211.18,4159.74,22805.9
25,54,428762.0,7320123.7,3236.40,4128.47,21818.0
26,54,429762.0,7320123.7,3046.64,4081.90,20831.1
27,54,430762.0,7320123.7,3073.58,4020.75,19845.2
28,54,431762.0,7320123.7,2840.16,3946.52,18860.7
29,54,432762.0,7320123.7,2919.75,3861.59,17877.6
30,54,433762.0,7320123.7,2739.54,3769.16,19453.8
31,54,434762.0,7320123.7,2739.69,3673.00,18453.8
32,54,435762.0,7320123.7,2483.85,3573.97,17453.8
33,54,436762.0,7320123.7,2546.95,3471.74,16453.8
34,54,437762.0,7320123.7,2357.24,3366.24,15453.8
35,54,438762.0,7320123.7,2392.85,3257.59,14453.8
36,54,439762.0,7320123.7,2223.19,3146.58,13453.8
37,54,440762.0,7320123.7,2221.77,3034.13,12453.8
38,54,441762.0,7320123.7,2346.92,2920.94,11453.8
39,54,442762.0,7320123.7,2502.99,2807.74,10453.8
40,54,443762.0,7320123.7,2518.77,2695.38,9453.8
41,54,444762.0,7320123.7,2907.48,2584.71,8453.8
42,54,445762.0,7320123.7,2997.52,2476.66,7453.8
43,54,446762.0,7320123.7,3227.15,2372.11,6453.8
44,54,447762.0,7320123.7,3124.89,2271.94,5453.8
45,54,448762.0,7320123.7,3046.77,2176.98,4453.8
46,54,449762.0,7320123.7,3052.12,2087.99,3453.8
47,54,450762.0,7320123.7,3106.49,2005.61,2453.8
48,54,451762.0,7320123.7,2979.98,1930.39,1453.8
49,54,452762.0,7320123.7,3196.69,1862.71,453.8
50,54,453762.0,7320123.7,3090.49,1802.82,0.0
51,54,454762.0,7320123.7,2893.51,1750.80,0.0
52,54,455762.0,7320123.7,2687.87,1706.57,0.0
53,54,456762.0,7320123.7,2555.66,1669.88,0.0
54,54,457762.0,7320123.7,3062.17,1640.34,0.0
55,54,458762.0,7320123.7,3343.78,1617.43,0.0
56,54,459762.0,7320123.7,3174.80,1600.47,0.0
57,54,460762.0,7320123.7,3134.55,1588.74,0.0
58,54,461762.0,7320123.7,2791.48,1581.37,0.0
59,54,462762.0,7320123.7,2693.82,1577.52,0.0
60,54,463762.0,7320123.7,2403.24,1576.27,0.0
61,54,464762.0,7320123.7,2276.90,1576.73,0.0
62,54,465762.0,7320123.7,2269.79,1578.01,315.0
63,54,466762.0,7320123.7,2268.52,1579.30,1315.0
64,54,467762.0,7320123.7,2025.06,1579.83,2315.0
65,54,468762.0,7320123.7,2127.01,1578.94,3315.0
66,54,469762.0,7320123.7,2040.67,1576.02,4315.0
67,54,470762.0,7320123.7,2110.08,1570.59,5315.0
68,54,471762.0,7320123.7,2144.24,1562.25,6315.0
69,54,472762.0,7320123.7,2187.44,1550.73,7315.0
70,54,473762.0,7320123.7,2225.10,1535.82,8315.0
71,54,474762.0,7320123.7,2349.43,1517.43,9315.0
72,54,475762.0,7320123.7,2285.08,1495.51,10315.0
73,54,476762.0,7320123.7,2410.46,1470.14,11315.0
74,54,477762.0,7320123.7,2327.45,1441.42,12315.0
75,54,478762.0,7320123.7,2431.28,1409.50,13315.0
76,54,479762.0,7320123.7,2357.29,1375.87,14315.0
77,54,480762.0,7320123.7,2370.73,1341.36,15315.0
78,54,481762.0,7320123.7,2495.07,1305.13,16315.0
79,54,482762.0,7320123.7,2635.86,1266.17,17315.0
80,54,483762.0,7320123.7,2511.15,1223.33,18315.0
81,54,484762.0,7320123.7,2535.51,1177.97,27757.0
82,54,485762.0,7320123.7,2300.70,1135.02,28749.0
83,54,486762.0,7320123.7,2091.05,1097.94,29741.5
84,54,487762.0,7320123.7,2002.75,1069.38,30734.5
85,54,488762.0,7320123.7,2013.49,1051.21,31727.8
86,54,489762.0,7320123.7,1860.08,1044.50,32721.5
87,54,490762.0,7320123.7,1909.09,1049.46,33715.6
88,54,491762.0,7320123.7,1765.17,1065.54,34709.9
89,54,492762.0,7320123.7,1825.48,1091.36,35704.6
90,54,493762.0,7320123.7,1709.81,1124.72,36699.5
91,54,494762.0,7320123.7,1690.85,1162.66,37694.7
92,54,495762.0,7320123.7,1672.87,1201.36,38690.0
93,54,496762.0,7320123.7,1665.99,1236.25,39685.6
94,54,497762.0,7320123.7,1620.52,1261.92,40681.4
95,54,498762.0,7320123.7,1721.09,1272.21,41677.4
96,54,499762.0,7320123.7,1628.68,1272.48,42673.6
97,54,500762.0,7320123.7,1886.29,1272.68,43669.9
98,54,501762.0,7320123.7,1905.54,1272.83,44666.4
99,54,502762.0,7320123.7,1933.36,1272.94,45663.0
100,54,503762.0,7320123.7,2081.89,1273.02,46659.7
0,55,403762.0,7321123.7,5076.25,4082.04,46749.4
1,55,404762.0,7321123.7,5436.11,4081.97,45754.4
2,55,405762.0,7321123.7,5457.33,4081.86,44759.7
3,55,406762.0,7321123.7,5748.73,4081.72,43765.2
4,55,407762.0,7321123.7,5890.89,4081.52,42770.9
5,55,408762.0,7321123.7,5931.59,4081.26,41776.9
6,55,409762.0,7321123.7,5272.75,4080.91,40783.2
7,55,410762.0,7321123.7,5185.48,4080.44,39789.7
8,55,411762.0,7321123.7,5010.71,4079.82,38796.6
9,55,412762.0,7321123.7,5850.52,4079.02,37803.8
10,55,413762.0,7321123.7,5667.45,4077.98,36811.3
11,55,414762.0,7321123.7,5686.62,4076.63,35819.2
12,55,415762.0,7321123.7,5511.71,4074.92,34827.5
13,55,416762.0,7321123.7,5473.43,4072.74,33836.3
14,55,417762.0,7321123.7,5267.56,4070.01,32845.6
15,55,418762.0,7321123.7,5144.59,4066.59,31855.3
16,55,419762.0,7321123.7,4906.43,4072.27,30865.7
17,55,420762.0,7321123.7,4939.80,4092.26,29876.6
18,55,421762.0,7321123.7,4559.95,4120.16,28888.3
19,55,422762.0,7321123.7,4356.96,4150.36,27900.6
20,55,423762.0,7321123.7,3995.20,4177.99,26913.8
21,55,424762.0,7321123.7,3823.44,4198.98,25927.9
22,55,425762.0,7321123.7,3538.58,4210.03,24942.9
23,55,426762.0,7321123.7,3370.23,4208.65,23959.1
24,55,427762.0,7321123.7,3127.25,4193.10,22976.4
25,55,428762.0,7321123.7,3229.34,4162.48,21995.1
26,55,429762.0,7321123.7,2999.20,4116.65,21015.3
27,55,430762.0,7321123.7,3001.30,4056.34,20037.2
28,55,431762.0,7321123.7,2857.69,3983.05,19061.0
29,55,432762.0,7321123.7,2858.14,3899.16,18087.0
30,55,433762.0,7321123.7,2673.44,3807.89,19453.8
31,55,434762.0,7321123.7,2681.19,3713.02,18453.8
32,55,435762.0,7321123.7,2507.70,3615.45,17453.8
33,55,436762.0,7321123.7,2484.28,3514.79,16453.8
34,55,437762.0,7321123.7,2322.73,3410.92,15453.8
35,55,438762.0,7321123.7,2402.10,3303.95,14453.8
36,55,439762.0,7321123.7,2159.01,3194.63,13453.8
37,55,440762.0,7321123.7,2271.36,3083.92,12453.8
38,55,441762.0,7321123.7,2319.16,2972.48,11453.8
39,55,442762.0,7321123.7,2492.74,2861.05,10453.8
40,55,443762.0,7321123.7,2561.12,2750.42,9453.8
41,55,444762.0,7321123.7,2825.50,2641.45,8453.8
42,55,445762.0,7321123.7,2934.57,2534.99,7453.8
43,55,446762.0,7321123.7,3220.79,2431.94,6453.8
44,55,447762.0,7321123.7,3090.21,2333.12,5453.8
45,55,448762.0,7321123.7,3222.86,2239.37,4453.8
46,55,449762.0,7321123.7,3238.88,2151.39,3453.8
47,55,450762.0,7321123.7,3347.60,2069.83,2453.8
48,55,451762.0,7321123.7,3299.60,1995.20,1453.8
49,55,452762.0,7321123.7,3399.98,1927.89,453.8
50,55,453762.0,7321123.7,3318.47,1868.11,0.0
51,55,454762.0,7321123.7,3451.63,1815.98,0.0
52,55,455762.0,7321123.7,2574.06,1771.38,0.0
53,55,456762.0,7321123.7,2722.72,1734.10,0.0
54,55,457762.0,7321123.7,2794.61,1703.75,0.0
55,55,458762.0,7321123.7,3447.66,1679.82,0.0
56,55,459762.0,7321123.7,3409.33,1661.66,0.0
57,55,460762.0,7321123.7,3276.15,1648.57,0.0
58,55,461762.0,7321123.7,2998.66,1639.71,0.0
59,55,462762.0,7321123.7,2994.59,1634.26,0.0
60,55,463762.0,7321123.7,2653.44,1631.32,0.0
61,55,464762.0,7321123.7,2636.73,1630.04,0.0
62,55,465762.0,7321123.7,2521.42,1629.56,315.0
63,55,466762.0,7321123.7,2483.23,1629.08,1315.0
64,55,467762.0,7321123.7,2276.03,1627.89,2315.0
65,55,468762.0,7321123.7,2255.55,1625.29,3315.0
66,55,469762.0,7321123.7,2140.21,1620.74,4315.0
67,55,470762.0,7321123.7,2281.18,1613.75,5315.0
68,55,471762.0,7321123.7,2155.50,1603.96,6315.0
69,55,472762.0,7321123.7,2254.65,1591.06,7315.0
70,55,473762.0,7321123.7,2313.73,1574.90,8315.0
71,55,474762.0,7321123.7,2443.21,1555.34,9315.0
72,55,475762.0,7321123.7,2383.20,1532.39,10315.0
73,55,476762.0,7321123.7,2461.46,1506.08,11315.0
74,55,477762.0,7321123.7,2386.53,1476.52,12315.0
75,55,478762.0,7321123.7,2535.25,1443.86,13315.0
76,55,479762.0,7321123.7,2359.18,1409.54,14315.0
77,55,480762.0,7321123.7,2490.66,1374.39,15315.0
78,55,481762.0,7321123.7,2547.34,1337.57,16315.0
79,55,482762.0,7321123.7,2678.42,1298.11,17315.0
80,55,483762.0,7321123.7,2620.31,1254.89,18315.0
81,55,484762.0,7321123.7,2577.64,1209.24,27900.6
82,55,485762.0,7321123.7,2352.05,1166.04,28888.3
83,55,486762.0,7321123.7,2209.51,1128.75,29876.6
84,55,487762.0,7321123.7,2002.57,1100.03,30865.7
85,55,488762.0,7321123.7,2114.74,1081.73,31855.3
86,55,489762.0,7321123.7,1915.69,1074.91,32845.6
87,55,490762.0,7321123.7,1955.77,1079.78,33836.3
88,55,491762.0,7321123.7,1857.93,1095.79,34827.5
89,55,492762.0,7321123.7,1912.67,1121.55,35819.2
90,55,493762.0,7321123.7,1790.42,1154.88,36811.3
91,55,494762.0,7321123.7,1748.37,1192.77,37803.8
92,55,495762.0,7321123.7,1672.53,1231.45,38796.6
93,55,496762.0,7321123.7,1823.34,1266.33,39789.7
94,55,497762.0,7321123.7,1703.89,1291.99,40783.2
95,55,498762.0,7321123.7,1830.83,1302.26,41776.9
96,55,499762.0,7321123.7,1857.96,1302.52,42770.9
97,55,500762.0,7321123.7,2076.24,1302.72,43765.2
98,55,501762.0,7321123.7,2129.14,1302.86,44759.7
99,55,502762.0,7321123.7,2261.78,1302.97,45754.4
100,55,503762.0,7321123.7,2297.25,1303.04,46749.4
0,56,403762.0,7322123.7,5324.98,4112.07,46858.7
1,56,404762.0,7322123.7,5559.42,4112.00,45866.0
2,56,405762.0,7322123.7,5517.37,4111.89,44873.5
3,56,406762.0,7322123.7,5630.01,4111.76,43881.4
4,56,407762.0,7322123.7,5758.89,4111.57,42889.7
5,56,408762.0,7322123.7,5439.78,4111.31,41898.2
6,56,409762.0,7322123.7,5308.13,4110.98,40907.2
7,56,410762.0,7322123.7,5241.15,4110.53,39916.6
8,56,411762.0,7322123.7,5697.58,4109.93,38926.4
9,56,412762.0,7322123.7,5920.10,4109.16,37936.7
10,56,413762.0,7322123.7,5796.17,4108.16,36947.5
11,56,414762.0,7322123.7,5764.14,4106.86,35958.8
12,56,415762.0,7322123.7,5683.93,4105.21,34970.8
13,56,416762.0,7322123.7,5547.62,4103.12,33983.3
14,56,417762.0,7322123.7,5376.62,4100.49,32996.6
15,56,418762.0,7322123.7,5231.09,4097.20,32010.6
16,56,419762.0,7322123.7,4890.29,4103.03,31025.4
17,56,420762.0,7322123.7,4809.89,4123.22,30041.0
18,56,421762.0,7322123.7,4464.42,4151.36,29057.6
19,56,422762.0,7322123.7,4231.94,4181.84,28075.3
